1. GENERAL,505834,531013,1036847
2. SERVICE,148,60,208
3. TOTAL,505982,531073,1037055
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,354044,347549,701593
2. POSTAL,104,28,132
3. TOTAL,354148,347577,701725
IV.  VOTES,"","",""
1. POLLED,701725,67.67%  of Total Electors),""
2. VALID,681348,"",""
3. REJECTED,20377,2.90%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,18,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1310,AVERAGE, ELECTORS PER POLLING ,STATION  : 792
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
02-05-1996,08-05-1996,09-05-199,6
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,AYYANNA PA,URUDU CHINTAKAYALA,327290
Runner up  : INC,KONATHALA ,RAMAKRISHNA,277118
MARGIN: 50172 7.36% of Tota,l Valid Votes ),"",""
(rptConstituencySummary - Page 6 of  543),"","",""
"",12,"",""


"ction Commission of India, ",General Electi,"ons, 1996 (11th LOK SABH",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Kakinada,"",NO :,7
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,36,1,37
2. REJECTED,1,0,1
3. WITHDRAWN,14,1,15
4. CONTESTED,21,0,21
5. FORFEITED DEPOSIT,18,0,18
II.  ELECTORS,"","",""
1. GENERAL,577975,586828,1164803
2. SERVICE,45,30,75
3. TOTAL,578020,586858,1164878
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,388560,356509,745069
2. POSTAL,44,30,74
3. TOTAL,388604,356539,745143
IV.  VOTES,"","",""
1. POLLED,745143,63.97%  of Total Electors),""
2. VALID,727999,"",""
3. REJECTED,16999,2.28%  of Total Votes Polled),""
4. MISSING,145,"",""
5. TENDERED,25,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1351,AVERAGE, ELECTORS PER POLLING ,STATION  : 862
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-04-1996,08-05-1996,09-05-199,6
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,GOPALAKRIS,HNA THOTA,308480
Runner up  : INC,THOTA SUBBA, RAO,269981
MARGIN: 38499 5.29% of Tota,l Valid Votes ),"",""
(rptConstituencySummary - Page 7 of  543),"","",""
"",13,"",""


"ction Commission of India, ",General Electi,"ons, 1996 (11th LOK SABH",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Rajahmundry,"",NO :,8
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,38,1,39
2. REJECTED,0,0,0
3. WITHDRAWN,14,0,14
4. CONTESTED,24,1,25
5. FORFEITED DEPOSIT,22,1,23
II.  ELECTORS,"","",""
1. GENERAL,556440,563958,1120398
2. SERVICE,51,34,85
3. TOTAL,556491,563992,1120483
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,394312,375521,769833
2. POSTAL,112,4,116
3. TOTAL,394424,375525,769949
IV.  VOTES,"","",""
1. POLLED,769949,68.72%  of Total Electors),""
2. VALID,756401,"",""
3. REJECTED,13548,1.76%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,11,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1302,AVERAGE, ELECTORS PER POLLING ,STATION  : 861
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-04-1996,08-05-1996,09-05-199,6
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerINC,CHITTURI RAV,INDRA,353861
Runner up  : TDP,CHUNDRU SRI,HARI RAO,258695
MARGIN: 95166 12.58% of Tota,l Valid Votes ),"",""
(rptConstituencySummary - Page 8 of  543),"","",""
"",14,"",""


"ction Commission of India, ",General Electi,"ons, 1996 (11th LOK SABH",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Amalapuram (SC),"",NO :,9
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,15,0,15
2. REJECTED,0,0,0
3. WITHDRAWN,4,0,4
4. CONTESTED,11,0,11
5. FORFEITED DEPOSIT,8,0,8
II.  ELECTORS,"","",""
1. GENERAL,451488,456887,908375
2. SERVICE,73,44,117
3. TOTAL,451561,456931,908492
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,337309,300296,637605
2. POSTAL,27,10,37
3. TOTAL,337336,300306,637642
IV.  VOTES,"","",""
1. POLLED,637642,70.19%  of Total Electors),""
2. VALID,621325,"",""
3. REJECTED,15744,2.47%  of Total Votes Polled),""
4. MISSING,573,"",""
5. TENDERED,3,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1082,AVERAGE, ELECTORS PER POLLING ,STATION  : 840
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-04-1996,08-05-1996,09-05-199,6
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerINC,K.S.R MURTHY,"",245477
Runner up  : TDP,BALAYOGI G.M,.C.,216346
MARGIN: 29131 4.69% of Tota,l Valid Votes ),"",""
(rptConstituencySummary - Page 9 of  543),"","",""
"",15,"",""


"ction Commission of India, ",General Electi,"ons, 1996 (11th LOK SABH",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Narasapur,"",NO :,10
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,31,0,31
2. REJECTED,2,0,2
3. WITHDRAWN,9,0,9
4. CONTESTED,20,0,20
5. FORFEITED DEPOSIT,18,0,18
II.  ELECTORS,"","",""
1. GENERAL,506265,514271,1020536
2. SERVICE,74,38,112
3. TOTAL,506339,514309,1020648
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,376660,346651,723311
2. POSTAL,91,13,104
3. TOTAL,376751,346664,723415
IV.  VOTES,"","",""
1. POLLED,723415,70.88%  of Total Electors),""
2. VALID,709640,"",""
3. REJECTED,13775,1.90%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,51,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1236,AVERAGE, ELECTORS PER POLLING ,STATION  : 826
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-04-1996,08-05-1996,09-05-199,6
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,KOTHAPALLI ,SUBBARAYUDU (PEDABABU),304536
Runner up  : INC,KANUMURU B,APIRAJU,286910
MARGIN: 17626 2.48% of Tota,l Valid Votes ),"",""
(rptConstituencySummary - Page 10 of  543),"","",""
"",16,"",""


"ction Commission of India, ",General Electi,"ons, 1996 (11th LOK SABH",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Eluru,"",NO :,11
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,28,0,28
2. REJECTED,1,0,1
3. WITHDRAWN,7,0,7
4. CONTESTED,20,0,20
5. FORFEITED DEPOSIT,18,0,18
II.  ELECTORS,"","",""
1. GENERAL,557155,561311,1118466
2. SERVICE,102,69,171
3. TOTAL,557257,561380,1118637
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,413781,381052,794833
2. POSTAL,197,49,246
3. TOTAL,413978,381101,795079
IV.  VOTES,"","",""
1. POLLED,795079,71.08%  of Total Electors),""
2. VALID,779298,"",""
3. REJECTED,15781,1.98%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,54,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1323,AVERAGE, ELECTORS PER POLLING ,STATION  : 846
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-04-1996,08-05-1996,10-05-199,6
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,BOLLA BULI R,AMAIAH,333167
Runner up  : INC,MAGANTI VEN,KATESWARA RAO(BABU),331532
MARGIN: 1635 0.21% of Tota,l Valid Votes ),"",""
(rptConstituencySummary - Page 11 of  543),"","",""
"",17,"",""


"ction Commission of India, ",General Electi,"ons, 1996 (11th LOK SABH",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Machilipatnam,"",NO :,12
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,31,3,34
2. REJECTED,2,0,2
3. WITHDRAWN,8,1,9
4. CONTESTED,21,2,23
5. FORFEITED DEPOSIT,18,2,20
II.  ELECTORS,"","",""
1. GENERAL,499651,502742,1002393
2. SERVICE,86,48,134
3. TOTAL,499737,502790,1002527
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,370881,339289,710170
2. POSTAL,216,13,229
3. TOTAL,371097,339302,710399
IV.  VOTES,"","",""
1. POLLED,710399,70.86%  of Total Electors),""
2. VALID,696785,"",""
3. REJECTED,13614,1.92%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,10,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1259,AVERAGE, ELECTORS PER POLLING ,STATION  : 796
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-04-1996,08-05-1996,09-05-199,6
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,SATYANARAY,ANA KAIKALA,275713
Runner up  : INC,KOLUSU PEDA,REDDAIAH YADAV,194206
MARGIN: 81507 11.70% of Tota,l Valid Votes ),"",""
(rptConstituencySummary - Page 12 of  543),"","",""
"",18,"",""


"ction Commission of India, ",General Electi,"ons, 1996 (11th LOK SABH",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Vijayawada,"",NO :,13
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,47,1,48
2. REJECTED,1,0,1
3. WITHDRAWN,11,1,12
4. CONTESTED,35,0,35
5. FORFEITED DEPOSIT,32,0,32
II.  ELECTORS,"","",""
1. GENERAL,680539,670412,1350951
2. SERVICE,67,45,112
3. TOTAL,680606,670457,1351063
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,466473,426828,893301
2. POSTAL,114,25,139
3. TOTAL,466587,426853,893440
IV.  VOTES,"","",""
1. POLLED,893440,66.13%  of Total Electors),""
2. VALID,880741,"",""
3. REJECTED,12699,1.42%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1543,AVERAGE, ELECTORS PER POLLING ,STATION  : 876
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-04-1996,08-05-1996,09-05-199,6
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerINC,UPENDRA PAR,VATHANENI,397709
Runner up  : TDP,VADDE SOBHA,NADREESWARA RAO,283435
MARGIN: 114274 12.97% of Tota,l Valid Votes ),"",""
(rptConstituencySummary - Page 13 of  543),"","",""
"",19,"",""


"ction Commission of India, ",General Electi,"ons, 1996 (11th LOK SABH",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Tenali,"",NO :,14
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,28,2,30
2. REJECTED,2,0,2
3. WITHDRAWN,7,1,8
4. CONTESTED,19,1,20
5. FORFEITED DEPOSIT,18,0,18
II.  ELECTORS,"","",""
1. GENERAL,480590,481144,961734
2. SERVICE,176,82,258
3. TOTAL,480766,481226,961992
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,331540,300453,631993
2. POSTAL,196,48,244
3. TOTAL,331736,300501,632237
IV.  VOTES,"","",""
1. POLLED,632237,65.72%  of Total Electors),""
2. VALID,620616,"",""
3. REJECTED,11621,1.84%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,13,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1204,AVERAGE, ELECTORS PER POLLING ,STATION  : 799
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-04-1996,08-05-1996,09-05-199,6
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,SARADA TAD,IPARTHI,274244
Runner up  : INC,SINGAM BASA,VAPUNAIAH,237756
MARGIN: 36488 5.88% of Tota,l Valid Votes ),"",""
(rptConstituencySummary - Page 14 of  543),"","",""
"",20,"",""


"ction Commission of India, ",General Electi,"ons, 1996 (11th LOK SABH",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Guntur,"",NO :,15
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,36,1,37
2. REJECTED,0,0,0
3. WITHDRAWN,4,1,5
4. CONTESTED,32,0,32
5. FORFEITED DEPOSIT,30,0,30
II.  ELECTORS,"","",""
1. GENERAL,635162,635257,1270419
2. SERVICE,70,43,113
3. TOTAL,635232,635300,1270532
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,395113,349740,744853
2. POSTAL,128,42,170
3. TOTAL,395241,349782,745023
IV.  VOTES,"","",""
1. POLLED,745023,58.64%  of Total Electors),""
2. VALID,733191,"",""
3. REJECTED,11832,1.59%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,27,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1538,AVERAGE, ELECTORS PER POLLING ,STATION  : 826
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-04-1996,08-05-1996,09-05-199,6
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerINC,RAYAPATI SA,MBA SIVA RAO,343252
Runner up  : TDP,LAL JAN BASH,A S.M.,274753
MARGIN: 68499 9.34% of Tota,l Valid Votes ),"",""
(rptConstituencySummary - Page 15 of  543),"","",""
"",21,"",""


"ction Commission of India, ",General Electi,"ons, 1996 (11th LOK SABH",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Bapatla,"",NO :,16
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,46,3,49
2. REJECTED,1,1,2
3. WITHDRAWN,12,1,13
4. CONTESTED,33,1,34
5. FORFEITED DEPOSIT,32,0,32
II.  ELECTORS,"","",""
1. GENERAL,532719,540811,1073530
2. SERVICE,225,135,360
3. TOTAL,532944,540946,1073890
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,348902,326599,675501
2. POSTAL,183,35,218
3. TOTAL,349085,326634,675719
IV.  VOTES,"","",""
1. POLLED,675719,62.92%  of Total Electors),""
2. VALID,665086,"",""
3. REJECTED,10104,1.50%  of Total Votes Polled),""
4. MISSING,529,"",""
5. TENDERED,12,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1355,AVERAGE, ELECTORS PER POLLING ,STATION  : 793
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-04-1996,08-05-1996,09-05-199,6
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,UMMAREDDY, VENKATESWARLU,276064
Runner up  : INC,VIJAYA PRAD, ARYA,267802
MARGIN: 8262 1.24% of Tota,l Valid Votes ),"",""
(rptConstituencySummary - Page 16 of  543),"","",""
"",22,"",""


"ction Commission of India, ",General Electi,"ons, 1996 (11th LOK SABH",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Narasaraopet,"",NO :,17
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,39,1,40
2. REJECTED,0,0,0
3. WITHDRAWN,7,0,7
4. CONTESTED,32,1,33
5. FORFEITED DEPOSIT,30,1,31
II.  ELECTORS,"","",""
1. GENERAL,637758,636303,1274061
2. SERVICE,254,144,398
3. TOTAL,638012,636447,1274459
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,371109,357104,728213
2. POSTAL,245,42,287
3. TOTAL,371354,357146,728500
IV.  VOTES,"","",""
1. POLLED,728500,57.16%  of Total Electors),""
2. VALID,714455,"",""
3. REJECTED,14045,1.93%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,15,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1588,AVERAGE, ELECTORS PER POLLING ,STATION  : 803
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-04-1996,08-05-1996,10-05-199,6
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,SAIDAIAH KO,TA,316360
Runner up  : INC,K. V. KRISHNA, REDDY,297402
MARGIN: 18958 2.65% of Tota,l Valid Votes ),"",""
(rptConstituencySummary - Page 17 of  543),"","",""
"",23,"",""


"ction Commission of India, ",General Electi,"ons, 1996 (11th LOK SABH",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Ongole,"",NO :,18
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,52,1,53
2. REJECTED,0,0,0
3. WITHDRAWN,5,0,5
4. CONTESTED,47,1,48
5. FORFEITED DEPOSIT,46,0,46
II.  ELECTORS,"","",""
1. GENERAL,593136,591618,1184754
2. SERVICE,144,80,224
3. TOTAL,593280,591698,1184978
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,386383,378760,765143
2. POSTAL,146,16,162
3. TOTAL,386529,378776,765305
IV.  VOTES,"","",""
1. POLLED,765305,64.58%  of Total Electors),""
2. VALID,756598,"",""
3. REJECTED,8707,1.14%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,5,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1531,AVERAGE, ELECTORS PER POLLING ,STATION  : 774
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-04-1996,08-05-1996,09-05-199,6
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerINC,PARVATHAM,MA MAGUNTA,381475
Runner up  : TDP,RAJAMOHAN ,REDDY M.,331415
MARGIN: 50060 6.62% of Tota,l Valid Votes ),"",""
(rptConstituencySummary - Page 18 of  543),"","",""
"",24,"",""


"ction Commission of India, ",General Electi,"ons, 1996 (11th LOK SABH",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Nellore (SC),"",NO :,19
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,28,4,32
2. REJECTED,0,0,0
3. WITHDRAWN,12,2,14
4. CONTESTED,16,2,18
5. FORFEITED DEPOSIT,15,1,16
II.  ELECTORS,"","",""
1. GENERAL,588267,594498,1182765
2. SERVICE,74,36,110
3. TOTAL,588341,594534,1182875
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,373341,327480,700821
2. POSTAL,33,3,36
3. TOTAL,373374,327483,700857
IV.  VOTES,"","",""
1. POLLED,700857,59.25%  of Total Electors),""
2. VALID,680230,"",""
3. REJECTED,20627,2.94%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,10,"",""
V.  POLLING STATIONS,"","",""
