"Election Commission of India, ",General Election,"s, 1984 (8th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : ELURU,"",NO :,11
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,4,0,4
5. FORFEITED DEPOSIT,2,0,2
II.  ELECTORS,"","",""
1. GENERAL,385919,405001,790920
2. SERVICE,0,0,0
3. TOTAL,385919,405001,790920
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,306944,296024,602968
2. POSTAL,0,0,0
3. TOTAL,306944,296024,602968
IV.  VOTES,"","",""
1. POLLED,602968,( 76.24%  of Total Electors),""
2. VALID,593356,"",""
3. REJECTED,9612,( 1.59%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1004 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 787
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-12-1984,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,BOLLA BULLI R,AMAIAH,351340
Runner up  : INC,VATTI VENKAT,A RANGA PARTHA SARATHI,239688
MARGIN: 111652 ( 18.82% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 11 of  514),"","",""
"",12,"",""


"Election Commission of India, ",General Election,"s, 1984 (8th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : MACHILIPATNAM,"",NO :,12
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,6,0,6
5. FORFEITED DEPOSIT,4,0,4
II.  ELECTORS,"","",""
1. GENERAL,366642,374773,741415
2. SERVICE,0,0,0
3. TOTAL,366642,374773,741415
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,283947,270273,554220
2. POSTAL,0,0,0
3. TOTAL,283947,270273,554220
IV.  VOTES,"","",""
1. POLLED,554220,( 74.75%  of Total Electors),""
2. VALID,546813,"",""
3. REJECTED,7407,( 1.34%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 955 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 776
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-12-1984,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,SAMBASIVARA,O KUVURU,272513
Runner up  : TDP,VADDI RANGA,RAO,263420
MARGIN: 9093 ( 1.66% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 12 of  514),"","",""
"",13,"",""


"Election Commission of India, ",General Election,"s, 1984 (8th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : VIJAYAWADA,"",NO :,13
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,10,1,11
5. FORFEITED DEPOSIT,9,0,9
II.  ELECTORS,"","",""
1. GENERAL,436956,427194,864150
2. SERVICE,0,0,0
3. TOTAL,436956,427194,864150
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,334044,299448,633492
2. POSTAL,0,0,0
3. TOTAL,334044,299448,633492
IV.  VOTES,"","",""
1. POLLED,633492,( 73.31%  of Total Electors),""
2. VALID,623913,"",""
3. REJECTED,9579,( 1.51%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1113 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 776
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-12-1984,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,VADDE SOBHA,NADREESWARA RAO,318023
Runner up  : INC,CHENNUPATI V,IDYA,289579
MARGIN: 28444 ( 4.56% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 13 of  514),"","",""
"",14,"",""


"Election Commission of India, ",General Election,"s, 1984 (8th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : TENALI,"",NO :,14
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,8,0,8
5. FORFEITED DEPOSIT,6,0,6
II.  ELECTORS,"","",""
1. GENERAL,364136,367493,731629
2. SERVICE,0,0,0
3. TOTAL,364136,367493,731629
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,267001,251764,518765
2. POSTAL,0,0,0
3. TOTAL,267001,251764,518765
IV.  VOTES,"","",""
1. POLLED,518765,( 70.91%  of Total Electors),""
2. VALID,510954,"",""
3. REJECTED,7811,( 1.51%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 936 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 781
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-12-1984,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,NISSANKARAR,AO VENKATARATNAM,256766
Runner up  : INC,BASAV PUNNA,YYA SINGAM,246328
MARGIN: 10438 ( 2.04% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 14 of  514),"","",""
"",15,"",""


"Election Commission of India, ",General Election,"s, 1984 (8th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : GUNTUR,"",NO :,15
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,10,0,10
5. FORFEITED DEPOSIT,8,0,8
II.  ELECTORS,"","",""
1. GENERAL,443657,453218,896875
2. SERVICE,0,0,0
3. TOTAL,443657,453218,896875
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,311744,292437,604181
2. POSTAL,0,0,0
3. TOTAL,311744,292437,604181
IV.  VOTES,"","",""
1. POLLED,604181,( 67.37%  of Total Electors),""
2. VALID,592866,"",""
3. REJECTED,11315,( 1.87%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1154 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 777
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-12-1984,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,N.G.RANGA,"",293589
Runner up  : TDP,CHANDRASKH,ARA RAO MOVVA,281695
MARGIN: 11894 ( 2.01% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 15 of  514),"","",""
"",16,"",""


"Election Commission of India, ",General Election,"s, 1984 (8th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : BAPATLA,"",NO :,16
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,11,0,11
5. FORFEITED DEPOSIT,9,0,9
II.  ELECTORS,"","",""
1. GENERAL,403260,413937,817197
2. SERVICE,0,0,0
3. TOTAL,403260,413937,817197
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,291898,274724,566622
2. POSTAL,0,0,0
3. TOTAL,291898,274724,566622
IV.  VOTES,"","",""
1. POLLED,566622,( 69.34%  of Total Electors),""
2. VALID,557115,"",""
3. REJECTED,9507,( 1.68%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1066 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 766
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-12-1984,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,CHIMATA SAM,BU,290492
Runner up  : INC,RAJESWARA R,AO MADDIRALA,256072
MARGIN: 34420 ( 6.18% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 16 of  514),"","",""
"",17,"",""


"Election Commission of India, ",General Election,"s, 1984 (8th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : NARASARAOPET,"",NO :,17
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,6,0,6
5. FORFEITED DEPOSIT,4,0,4
II.  ELECTORS,"","",""
1. GENERAL,436738,448060,884798
2. SERVICE,0,0,0
3. TOTAL,436738,448060,884798
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,312984,289474,602458
2. POSTAL,0,0,0
3. TOTAL,312984,289474,602458
IV.  VOTES,"","",""
1. POLLED,602458,( 68.09%  of Total Electors),""
2. VALID,591714,"",""
3. REJECTED,10744,( 1.78%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1169 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 756
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-12-1984,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,KATURI NARA,YANASWAMY,295059
Runner up  : INC,KASU BRAMAN,ANDA REDDY,280821
MARGIN: 14238 ( 2.41% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 17 of  514),"","",""
"",18,"",""


"Election Commission of India, ",General Election,"s, 1984 (8th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : ONGOLE,"",NO :,18
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,6,0,6
5. FORFEITED DEPOSIT,4,0,4
II.  ELECTORS,"","",""
1. GENERAL,434225,441178,875403
2. SERVICE,0,0,0
3. TOTAL,434225,441178,875403
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,291088,284497,575585
2. POSTAL,0,0,0
3. TOTAL,291088,284497,575585
IV.  VOTES,"","",""
1. POLLED,575585,( 65.75%  of Total Electors),""
2. VALID,565289,"",""
3. REJECTED,10296,( 1.79%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1201 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 728
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
27-12-1984,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,BEZAWADA PA,PIREDDY,287662
Runner up  : INC,VENKATA RED,DY PULI,269519
MARGIN: 18143 ( 3.21% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 18 of  514),"","",""
"",19,"",""


"Election Commission of India, ",General Election,"s, 1984 (8th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : NELLORE (SC),"",NO :,19
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,5,0,5
5. FORFEITED DEPOSIT,3,0,3
II.  ELECTORS,"","",""
1. GENERAL,426161,432362,858523
2. SERVICE,0,0,0
3. TOTAL,426161,432362,858523
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,295128,264484,559612
2. POSTAL,0,0,0
3. TOTAL,295128,264484,559612
IV.  VOTES,"","",""
1. POLLED,559612,( 65.18%  of Total Electors),""
2. VALID,547786,"",""
3. REJECTED,11826,( 2.11%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
