NUMBER : 1005 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 856
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,KOMBURI RAM, MOHAN RAO,325809
Runner up  : INC,ANAND GAJAP,ATHI RAJU POOSAPATI,285865
MARGIN: 39944 ( 6.53% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 3 of  532),"","",""
"",6,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   VISAKHAPATNAM,"",NO :,4
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,536056,537262,1073318
2. SERVICE,0,0,0
3. TOTAL,536056,537262,1073318
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,393103,340215,733318
2. POSTAL,0,0,0
3. TOTAL,393103,340215,733318
IV.  VOTES,"","",""
1. POLLED,733318,( 68.32%  of Total Electors),""
2. VALID,700337,"",""
3. REJECTED,32981,( 4.50%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1251 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 857
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,UMA GAJAPAT,HI RAJU POOSAPATI,352326
Runner up  : TDP,M.V.V.S. MURT,HY,326593
MARGIN: 25733 ( 3.67% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 4 of  532),"","",""
"",7,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   BHADRACHALAM (ST),"",NO :,5
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,469293,471995,941288
2. SERVICE,0,0,0
3. TOTAL,469293,471995,941288
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,326806,268713,595519
2. POSTAL,0,0,0
3. TOTAL,326806,268713,595519
IV.  VOTES,"","",""
1. POLLED,595519,( 63.27%  of Total Electors),""
2. VALID,557113,"",""
3. REJECTED,38406,( 6.45%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1148 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 819
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,KARIYEDDULA, KAMALA KUMARI,270648
Runner up  : CPI,RAMAITH SOD,E,246662
MARGIN: 23986 ( 4.31% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 5 of  532),"","",""
"",8,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   ANAKAPALLI,"",NO :,6
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,434014,459248,893262
2. SERVICE,0,0,0
3. TOTAL,434014,459248,893262
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,336750,322503,659253
2. POSTAL,0,0,0
3. TOTAL,336750,322503,659253
IV.  VOTES,"","",""
1. POLLED,659253,( 73.80%  of Total Electors),""
2. VALID,633597,"",""
3. REJECTED,25656,( 3.89%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1072 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 833
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,KONATHALA R,AMAKRISHNA,299109
Runner up  : TDP,APPALANARAS,IMHAM,299100
MARGIN: 9 ( 0.00% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 6 of  532),"","",""
"",9,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   KAKINADA,"",NO :,7
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,485243,493970,979213
2. SERVICE,0,0,0
3. TOTAL,485243,493970,979213
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,371107,353570,724677
2. POSTAL,0,0,0
3. TOTAL,371107,353570,724677
IV.  VOTES,"","",""
1. POLLED,724677,( 74.01%  of Total Electors),""
2. VALID,704654,"",""
3. REJECTED,20023,( 2.76%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1139 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 859
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,MALLIPUDI MA,NGAPATHI PALLAMRAJU,383681
Runner up  : TDP,THOTA GOPAL,A KRISHNA,300698
MARGIN: 82983 ( 11.78% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 7 of  532),"","",""
"",10,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   RAJAHMUNDRY,"",NO :,8
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,481200,491651,972851
2. SERVICE,0,0,0
3. TOTAL,481200,491651,972851
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,378831,358908,737739
2. POSTAL,0,0,0
3. TOTAL,378831,358908,737739
IV.  VOTES,"","",""
1. POLLED,737739,( 75.83%  of Total Electors),""
2. VALID,720327,"",""
3. REJECTED,17412,( 2.36%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1145 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 849
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,JAMUNA,"",386314
Runner up  : TDP,CHUNDRU SRIH,ARI,327992
MARGIN: 58322 ( 8.10% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 8 of  532),"","",""
"",11,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   AMALAPURAM (SC),"",NO :,9
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,415258,420442,835700
2. SERVICE,0,0,0
3. TOTAL,415258,420442,835700
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,324843,323661,648504
2. POSTAL,0,0,0
3. TOTAL,324843,323661,648504
IV.  VOTES,"","",""
1. POLLED,648504,( 77.60%  of Total Electors),""
2. VALID,632287,"",""
3. REJECTED,16217,( 2.50%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 949 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 880
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,KUSUMA KRIS,HNA MURTY,339419
Runner up  : TDP,AITHABATHUL,A JOGESWARA VENKATA BUTC,HI 284638
"",MAHESWARA R,AO,""
MARGIN: 54781 ( 8.66% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 9 of  532),"","",""
"",12,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   NARASAPUR,"",NO :,10
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,461337,470565,931902
2. SERVICE,0,0,0
3. TOTAL,461337,470565,931902
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,350283,332107,682390
2. POSTAL,0,0,0
3. TOTAL,350283,332107,682390
IV.  VOTES,"","",""
1. POLLED,682390,( 73.23%  of Total Electors),""
2. VALID,664308,"",""
3. REJECTED,18082,( 2.65%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1171 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 795
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,BHUPATIRAJU ,VIJAYA KUMAR RAJU,334215
Runner up  : INC,NACHU SESHA,GIRI RAO,320413
MARGIN: 13802 ( 2.08% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 10 of  532),"","",""
"",13,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   ELURU,"",NO :,11
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,489155,492214,981369
2. SERVICE,0,0,0
3. TOTAL,489155,492214,981369
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,397117,376450,773567
2. POSTAL,0,0,0
3. TOTAL,397117,376450,773567
IV.  VOTES,"","",""
1. POLLED,773567,( 78.83%  of Total Electors),""
2. VALID,755515,"",""
3. REJECTED,18052,( 2.33%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1210 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 811
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,KRISHANA,"",410708
Runner up  : TDP,BOLLA BULLI R,AMALAH,339301
MARGIN: 71407 ( 9.45% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 11 of  532),"","",""
"",14,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   MACHILIPATNAM,"",NO :,12
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,454018,454520,908538
2. SERVICE,0,0,0
3. TOTAL,454018,454520,908538
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,364340,335772,700112
2. POSTAL,0,0,0
3. TOTAL,364340,335772,700112
IV.  VOTES,"","",""
1. POLLED,700112,( 77.06%  of Total Electors),""
2. VALID,680994,"",""
3. REJECTED,19118,( 2.73%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1131 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 803
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,SAMBASIVARA,O KAVURI,354533
Runner up  : TDP,BOPPANA GAN,GADHARA CHAUDRY,311044
MARGIN: 43489 ( 6.39% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 12 of  532),"","",""
"",15,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   VIJAYAWADA,"",NO :,13
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,557922,548210,1106132
2. SERVICE,0,0,0
3. TOTAL,557922,548210,1106132
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,437369,385022,822391
2. POSTAL,0,0,0
3. TOTAL,437369,385022,822391
IV.  VOTES,"","",""
1. POLLED,822391,( 74.35%  of Total Electors),""
2. VALID,804438,"",""
3. REJECTED,17953,( 2.18%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1312 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 84
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,CHENNUPATI V,IDYA,423867
Runner up  : TDP,VADDE SOBHA,NADREESWARRARAO,365663
MARGIN: 58204 ( 7.24% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 13 of  532),"","",""
"",16,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   TENALI,"",NO :,14
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,446658,444200,890858
2. SERVICE,0,0,0
3. TOTAL,446658,444200,890858
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,336238,310093,646331
2. POSTAL,0,0,0
3. TOTAL,336238,310093,646331
IV.  VOTES,"","",""
1. POLLED,646331,( 72.55%  of Total Electors),""
2. VALID,632195,"",""
3. REJECTED,14136,( 2.19%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1006 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 885
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,BASAVAPANNA,YYA SINGAM,345150
Runner up  : TDP,UMMAREDDY ,VENKATESWARLU,280962
MARGIN: 64188 ( 10.15% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 14 of  532),"","",""
"",17,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   GUNTUR,"",NO :,15
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,557122,556923,1114045
2. SERVICE,0,0,0
3. TOTAL,557122,556923,1114045
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,397613,368153,765766
2. POSTAL,0,0,0
3. TOTAL,397613,368153,765766
IV.  VOTES,"","",""
1. POLLED,765766,( 68.74%  of Total Electors),""
2. VALID,749809,"",""
3. REJECTED,15957,( 2.08%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1263 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 90
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,N.G.RANGA,"",404558
Runner up  : TDP,KOTESWARAR,AO M.S.S,339545
MARGIN: 65013 ( 8.67% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 15 of  532),"","",""
"",18,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   BAPATLA,"",NO :,16
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,496208,503468,999676
2. SERVICE,0,0,0
3. TOTAL,496208,503468,999676
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,368188,356772,724960
2. POSTAL,0,0,0
3. TOTAL,368188,356772,724960
IV.  VOTES,"","",""
1. POLLED,724960,( 72.52%  of Total Electors),""
2. VALID,697980,"",""
3. REJECTED,26980,( 3.72%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1149 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 870
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,SALAGALA BEN,JAMIN,364008
Runner up  : BJP,MUPPAVARAPU, VENKAIAH NAIDU,320388
MARGIN: 43620 ( 6.25% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 16 of  532),"","",""
"",19,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   NARASARAOPET,"",NO :,17
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,567389,571477,1138866
2. SERVICE,0,0,0
3. TOTAL,567389,571477,1138866
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,423695,355322,779017
2. POSTAL,0,0,0
3. TOTAL,423695,355322,779017
IV.  VOTES,"","",""
1. POLLED,779017,( 68.40%  of Total Electors),""
2. VALID,755362,"",""
3. REJECTED,23655,( 3.04%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1288 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 884
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,KASU VENKAT,A KRISHNA REDDY,402289
Runner up  : TDP,PIDATALA REN,GA REDDY,336583
MARGIN: 65706 ( 8.70% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 17 of  532),"","",""
"",20,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   ONGOLE,"",NO :,18
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,553136,554017,1107153
2. SERVICE,0,0,0
3. TOTAL,553136,554017,1107153
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,370661,358055,728716
2. POSTAL,0,0,0
3. TOTAL,370661,358055,728716
IV.  VOTES,"","",""
1. POLLED,728716,( 65.82%  of Total Electors),""
2. VALID,706811,"",""
3. REJECTED,21905,( 3.01%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1325 AV,ERAGE EL,ECTORS PER POLLING S,TATION  : 80
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
22-11-1989,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,RAJAMOHANA, REDDY MEKAPATI,396282
Runner up  : TDP,NARAYANASW,AMY KATURI,298912
MARGIN: 97370 ( 13.78% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 18 of  532),"","",""
"",21,"",""


Election Commission of Indi,"a, General Electi","ons,1989 (9th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY :   NELLORE (SC),"",NO :,19
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,"","",""
5. FORFEITED DEPOSIT,"","",""
II.  ELECTORS,"","",""
1. GENERAL,528331,536085,1064416
2. SERVICE,0,0,0
3. TOTAL,528331,536085,1064416
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,378634,364562,743196
2. POSTAL,0,0,0
3. TOTAL,378634,364562,743196
IV.  VOTES,"","",""
1. POLLED,743196,( 69.82%  of Total Electors),""
2. VALID,714775,"",""
3. REJECTED,28421,( 3.82%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
