Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : VISAKHAPATNAM,"",NO :,4
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,4,0,4
5. FORFEITED DEPOSIT,2,0,2
II.  ELECTORS,"","",""
1. GENERAL,352459,371244,723703
2. SERVICE,0,0,0
3. TOTAL,352459,371244,723703
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,224257,198715,422972
2. POSTAL,0,0,0
3. TOTAL,224257,198715,422972
IV.  VOTES,"","",""
1. POLLED,422972,( 58.45%  of Total Electors),""
2. VALID,409037,"",""
3. REJECTED,13935,( 3.29%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 940 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 769
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),APPALASWAM,Y KOMMURU,206581
Runner up  : INC(U),BHATTAM SRIR,AMA MURTHY,171946
MARGIN: 34635 ( 8.47% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 4 of  529),"","",""
"",6,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : BHADRACHALAM (ST),"",NO :,5
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,4,2,6
5. FORFEITED DEPOSIT,3,1,4
II.  ELECTORS,"","",""
1. GENERAL,331923,337425,669348
2. SERVICE,0,0,0
3. TOTAL,331923,337425,669348
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,165782,120228,286010
2. POSTAL,0,0,0
3. TOTAL,165782,120228,286010
IV.  VOTES,"","",""
1. POLLED,286010,( 42.73%  of Total Electors),""
2. VALID,276536,"",""
3. REJECTED,9474,( 3.31%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 904 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 740
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),B.RADHABAI A,NANDA RAO,147534
Runner up  : CPI,KARAM CHAN,DRAIAH,79208
MARGIN: 68326 ( 24.71% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 5 of  529),"","",""
"",7,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : ANAKAPALLI,"",NO :,6
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,10,1,11
5. FORFEITED DEPOSIT,8,1,9
II.  ELECTORS,"","",""
1. GENERAL,333933,368495,702428
2. SERVICE,0,0,0
3. TOTAL,333933,368495,702428
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,210276,182467,392743
2. POSTAL,0,0,0
3. TOTAL,210276,182467,392743
IV.  VOTES,"","",""
1. POLLED,392743,( 55.91%  of Total Electors),""
2. VALID,379869,"",""
3. REJECTED,12874,( 3.28%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 973 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 721
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),APPALA NAIDU, S.R.A.S,178139
Runner up  : JNP(S),ANAND GAJAP,ATHI RAJU PUSAPATI,149016
MARGIN: 29123 ( 7.67% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 6 of  529),"","",""
"",8,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : KAKINADA,"",NO :,7
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,10,0,10
5. FORFEITED DEPOSIT,8,0,8
II.  ELECTORS,"","",""
1. GENERAL,358919,382338,741257
2. SERVICE,0,0,0
3. TOTAL,358919,382338,741257
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,216142,184889,401031
2. POSTAL,0,0,0
3. TOTAL,216142,184889,401031
IV.  VOTES,"","",""
1. POLLED,401031,( 54.10%  of Total Electors),""
2. VALID,392214,"",""
3. REJECTED,8817,( 2.20%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 993 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 746
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),SANJEEVI RAO, M.S.,242901
Runner up  : JNP,VADDI MUTYA,LA RAO,79924
MARGIN: 162977 ( 41.55% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 7 of  529),"","",""
"",9,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : RAJAHMUNDRY,"",NO :,8
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,8,1,9
5. FORFEITED DEPOSIT,7,0,7
II.  ELECTORS,"","",""
1. GENERAL,367591,389223,756814
2. SERVICE,0,0,0
3. TOTAL,367591,389223,756814
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,244142,233726,477868
2. POSTAL,0,0,0
3. TOTAL,244142,233726,477868
IV.  VOTES,"","",""
1. POLLED,477868,( 63.14%  of Total Electors),""
2. VALID,468918,"",""
3. REJECTED,8950,( 1.87%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1005 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 753
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),S.B.P.PATTABH,I RAMA RAO,249377
Runner up  : INC(U),GADAM KAMA,LADEVI,130886
MARGIN: 118491 ( 25.27% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 8 of  529),"","",""
"",10,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : AMALAPURAM (SC),"",NO :,9
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,3,1,4
5. FORFEITED DEPOSIT,2,0,2
II.  ELECTORS,"","",""
1. GENERAL,326388,342339,668727
2. SERVICE,0,0,0
3. TOTAL,326388,342339,668727
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,218603,185865,404468
2. POSTAL,0,0,0
3. TOTAL,218603,185865,404468
IV.  VOTES,"","",""
1. POLLED,404468,( 60.48%  of Total Electors),""
2. VALID,396357,"",""
3. REJECTED,8111,( 2.01%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 895 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 747
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),KUSUMA KRIS,HNAMURTHI,244283
Runner up  : JNP,ISWARI BAI,"",123193
MARGIN: 121090 ( 30.55% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 9 of  529),"","",""
"",11,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : NARASAPUR,"",NO :,10
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,5,0,5
5. FORFEITED DEPOSIT,3,0,3
II.  ELECTORS,"","",""
1. GENERAL,347895,373786,721681
2. SERVICE,0,0,0
3. TOTAL,347895,373786,721681
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,235426,214781,450207
2. POSTAL,0,0,0
3. TOTAL,235426,214781,450207
IV.  VOTES,"","",""
1. POLLED,450207,( 62.38%  of Total Electors),""
2. VALID,442053,"",""
3. REJECTED,8154,( 1.81%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 941 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 766
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),ALLURI SUBHA,SCHANDRA BOSE,272124
Runner up  : CPM,UDDARAJU RA,MAM,114156
MARGIN: 157968 ( 35.74% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 10 of  529),"","",""
"",12,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : ELURU,"",NO :,11
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,8,0,8
5. FORFEITED DEPOSIT,6,0,6
II.  ELECTORS,"","",""
1. GENERAL,357476,374613,732089
2. SERVICE,0,0,0
3. TOTAL,357476,374613,732089
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,235417,224157,459574
2. POSTAL,0,0,0
3. TOTAL,235417,224157,459574
IV.  VOTES,"","",""
1. POLLED,459574,( 62.78%  of Total Electors),""
2. VALID,451083,"",""
3. REJECTED,8491,( 1.85%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 993 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 737
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),CHITTOORI SU,BBARAO CHOWDARY,266805
Runner up  : JNP,K.SURYANARA,YANA,83470
MARGIN: 183335 ( 40.64% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 11 of  529),"","",""
"",13,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : MACHILIPATNAM,"",NO :,12
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,5,0,5
5. FORFEITED DEPOSIT,2,0,2
II.  ELECTORS,"","",""
1. GENERAL,346590,355678,702268
2. SERVICE,0,0,0
3. TOTAL,346590,355678,702268
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,243800,228016,471816
2. POSTAL,0,0,0
3. TOTAL,243800,228016,471816
IV.  VOTES,"","",""
1. POLLED,471816,( 67.18%  of Total Electors),""
2. VALID,462556,"",""
3. REJECTED,9260,( 1.96%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 923 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 760
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),ANKINEEDU M,AGANTI,249444
Runner up  : JNP,BURAGADDA N,IRANJANA RAO,115108
MARGIN: 134336 ( 29.04% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 12 of  529),"","",""
"",14,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : VIJAYAWADA,"",NO :,13
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,5,1,6
5. FORFEITED DEPOSIT,3,0,3
II.  ELECTORS,"","",""
1. GENERAL,384095,381411,765506
2. SERVICE,0,0,0
3. TOTAL,384095,381411,765506
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,265171,263152,528323
2. POSTAL,0,0,0
3. TOTAL,265171,263152,528323
IV.  VOTES,"","",""
1. POLLED,528323,( 69.02%  of Total Electors),""
2. VALID,518666,"",""
3. REJECTED,9657,( 1.83%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1021 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 749
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),VIDYA CHENN,UPATI,240622
Runner up  : JNP,K.L.RAO,"",141920
MARGIN: 98702 ( 19.03% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 13 of  529),"","",""
"",15,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : TENALI,"",NO :,14
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,6,0,6
5. FORFEITED DEPOSIT,4,0,4
II.  ELECTORS,"","",""
1. GENERAL,348160,357006,705166
2. SERVICE,0,0,0
3. TOTAL,348160,357006,705166
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,231587,217961,449548
2. POSTAL,0,0,0
3. TOTAL,231587,217961,449548
IV.  VOTES,"","",""
1. POLLED,449548,( 63.75%  of Total Electors),""
2. VALID,441764,"",""
3. REJECTED,7784,( 1.73%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 930 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 758
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),MEDURI NAGE,SWARA RAO,214807
Runner up  : CPM,LAVU BALAGA,NGADHARA RAO,144457
MARGIN: 70350 ( 15.92% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 14 of  529),"","",""
"",16,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : GUNTUR,"",NO :,15
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,5,1,6
5. FORFEITED DEPOSIT,3,0,3
II.  ELECTORS,"","",""
1. GENERAL,414098,427591,841689
2. SERVICE,0,0,0
3. TOTAL,414098,427591,841689
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,229357,219737,449094
2. POSTAL,0,0,0
3. TOTAL,229357,219737,449094
IV.  VOTES,"","",""
1. POLLED,449094,( 53.36%  of Total Electors),""
2. VALID,439166,"",""
3. REJECTED,9928,( 2.21%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1119 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 752
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),N. G. RANGA,"",252961
Runner up  : JNP(S),K. SADASIVA R,AO,95625
MARGIN: 157336 ( 35.83% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 15 of  529),"","",""
"",17,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : BAPATLA,"",NO :,16
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,6,0,6
5. FORFEITED DEPOSIT,3,0,3
II.  ELECTORS,"","",""
1. GENERAL,375111,387316,762427
2. SERVICE,0,0,0
3. TOTAL,375111,387316,762427
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,253328,235786,489114
2. POSTAL,0,0,0
3. TOTAL,253328,235786,489114
IV.  VOTES,"","",""
1. POLLED,489114,( 64.15%  of Total Electors),""
2. VALID,478088,"",""
3. REJECTED,11026,( 2.25%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1045 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 729
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),ANKINEEDU PR,ASADA RAO PAMULAPATI,258116
Runner up  : JNP(S),SAMBAIAH PA,LLAPROLU,106375
MARGIN: 151741 ( 31.74% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 16 of  529),"","",""
"",18,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : NARASARAOPET,"",NO :,17
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,10,0,10
5. FORFEITED DEPOSIT,8,0,8
II.  ELECTORS,"","",""
1. GENERAL,404295,416021,820316
2. SERVICE,0,0,0
3. TOTAL,404295,416021,820316
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,242736,204164,446900
2. POSTAL,0,0,0
3. TOTAL,242736,204164,446900
IV.  VOTES,"","",""
1. POLLED,446900,( 54.48%  of Total Electors),""
2. VALID,435316,"",""
3. REJECTED,11584,( 2.59%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1143 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 717
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),K. BRAMHANA,NDA REDDY,238854
Runner up  : IND,POPURI BRAHM,ANANDAM,154558
MARGIN: 84296 ( 19.36% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 17 of  529),"","",""
"",19,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : ONGOLE,"",NO :,18
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,4,0,4
5. FORFEITED DEPOSIT,1,0,1
II.  ELECTORS,"","",""
1. GENERAL,407489,408785,816274
2. SERVICE,0,0,0
3. TOTAL,407489,408785,816274
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,242362,236387,478749
2. POSTAL,0,0,0
3. TOTAL,242362,236387,478749
IV.  VOTES,"","",""
1. POLLED,478749,( 58.65%  of Total Electors),""
2. VALID,466579,"",""
3. REJECTED,12170,( 2.54%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1149 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 710
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
06-01-1980,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC(I),VENKATA RED,DI PULI,266831
Runner up  : JNP,A.BHAKTHAVA,STALA REDDY,115656
MARGIN: 151175 ( 32.40% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 18 of  529),"","",""
"",20,"",""


Election Commission of Indi,"a, General Electi","ons, 1980 (7th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : NELLORE (SC),"",NO :,19
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,5,0,5
5. FORFEITED DEPOSIT,4,0,4
II.  ELECTORS,"","",""
1. GENERAL,408272,408232,816504
2. SERVICE,0,0,0
3. TOTAL,408272,408232,816504
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,232145,192141,424286
2. POSTAL,0,0,0
3. TOTAL,232145,192141,424286
IV.  VOTES,"","",""
1. POLLED,424286,( 51.96%  of Total Electors),""
2. VALID,414269,"",""
3. REJECTED,10017,( 2.36%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
