VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,DUMPA MARY, VIJAYA KUMARI,293593
Runner up  : INC,T.RATNABAI,"",256490
MARGIN: 37103 5.09% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 5 of  543),"","",""
"",10,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Anakapalli,"",NO :,6
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,6,0,6
2. REJECTED,1,0,1
3. WITHDRAWN,1,0,1
4. CONTESTED,4,0,4
5. FORFEITED DEPOSIT,2,0,2
II.  ELECTORS,"","",""
1. GENERAL,506868,528544,1035412
2. SERVICE,223,73,296
3. TOTAL,507091,528617,1035708
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,384088,378824,762912
2. POSTAL,1055,112,1167
3. TOTAL,385143,378936,764079
IV.  VOTES,"","",""
1. POLLED,764079,73.77%  of Total Electors),""
2. VALID,744984,"",""
3. REJECTED,18664,2.44%  of Total Votes Polled),""
4. MISSING,431,"",""
5. TENDERED,17,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1311,AVERAGE, ELECTORS PER POLLING S,TATION  : 790
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION OF, RESULT
11-09-1999,06-10-1999,07-10-1999,""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,GANTA SRINIV,ASA RAO,392984
Runner up  : INC,GURUNADHA R,AO GUDIVADA,334520
MARGIN: 58464 7.85% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 6 of  543),"","",""
"",11,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Kakinada,"",NO :,7
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,8,0,8
2. REJECTED,0,0,0
3. WITHDRAWN,1,0,1
4. CONTESTED,7,0,7
5. FORFEITED DEPOSIT,5,0,5
II.  ELECTORS,"","",""
1. GENERAL,580683,591196,1171879
2. SERVICE,62,46,108
3. TOTAL,580745,591242,1171987
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,430958,403878,834836
2. POSTAL,1096,153,1249
3. TOTAL,432054,404031,836085
IV.  VOTES,"","",""
1. POLLED,836085,71.34%  of Total Electors),""
2. VALID,812541,"",""
3. REJECTED,23457,2.81%  of Total Votes Polled),""
4. MISSING,87,"",""
5. TENDERED,30,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1351,AVERAGE, ELECTORS PER POLLING S,TATION  : 867
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION OF, RESULT
11-09-1999,06-10-1999,07-10-1999,""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,MUDRAGADA, PADMANABHAM,435811
Runner up  : INC,THOTA SUBBA,RAO,314376
MARGIN: 121435 14.95% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 7 of  543),"","",""
"",12,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Rajahmundry,"",NO :,8
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,8,0,8
2. REJECTED,1,0,1
3. WITHDRAWN,0,0,0
4. CONTESTED,7,0,7
5. FORFEITED DEPOSIT,5,0,5
II.  ELECTORS,"","",""
1. GENERAL,562936,574162,1137098
2. SERVICE,76,51,127
3. TOTAL,563012,574213,1137225
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,421913,400535,822448
2. POSTAL,743,607,1350
3. TOTAL,422656,401142,823798
IV.  VOTES,"","",""
1. POLLED,823798,72.44%  of Total Electors),""
2. VALID,796286,"",""
3. REJECTED,27430,3.33%  of Total Votes Polled),""
4. MISSING,82,"",""
5. TENDERED,45,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1302,AVERAGE, ELECTORS PER POLLING S,TATION  : 873
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION OF, RESULT
11-09-1999,06-10-1999,07-10-1999,""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerBJP,SATYANARAY,ANA RAO S.B.P.B.K,411956
Runner up  : INC,CHITTURI RAV,INDRA,351925
MARGIN: 60031 7.54% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 8 of  543),"","",""
"",13,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Amalapuram,"",NO :,9
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,6,0,6
2. REJECTED,0,0,0
3. WITHDRAWN,1,0,1
4. CONTESTED,5,0,5
5. FORFEITED DEPOSIT,3,0,3
II.  ELECTORS,"","",""
1. GENERAL,449783,458354,908137
2. SERVICE,73,47,120
3. TOTAL,449856,458401,908257
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,354677,328787,683464
2. POSTAL,1248,518,1766
3. TOTAL,355925,329305,685230
IV.  VOTES,"","",""
1. POLLED,685230,75.44%  of Total Electors),""
2. VALID,663249,"",""
3. REJECTED,21981,3.21%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,6,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1082,AVERAGE, ELECTORS PER POLLING S,TATION  : 839
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION OF, RESULT
11-09-1999,06-10-1999,07-10-1999,""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,GANTI MOHAN,ACHANDRA BALAYOGI,368476
Runner up  : INC,GOLLAPALLI S,URYARAO,249597
MARGIN: 118879 17.92% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 9 of  543),"","",""
"",14,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Narasapur,"",NO :,10
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,5,0,5
2. REJECTED,2,0,2
3. WITHDRAWN,0,0,0
4. CONTESTED,3,0,3
5. FORFEITED DEPOSIT,1,0,1
II.  ELECTORS,"","",""
1. GENERAL,505699,514571,1020270
2. SERVICE,86,53,139
3. TOTAL,505785,514624,1020409
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,372680,357755,730435
2. POSTAL,2713,478,3191
3. TOTAL,375393,358233,733626
IV.  VOTES,"","",""
1. POLLED,733626,71.90%  of Total Electors),""
2. VALID,704453,"",""
3. REJECTED,28761,3.92%  of Total Votes Polled),""
4. MISSING,412,"",""
5. TENDERED,32,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1236,AVERAGE, ELECTORS PER POLLING S,TATION  : 826
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION OF, RESULT
11-09-1999,06-10-1999,06-10-1999,""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerBJP,UPPALAPATI V,ENKATA KRISHNAM RAJU,421099
Runner up  : INC,KANUMURU B,APIRAJU,255151
MARGIN: 165948 23.56% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 10 of  543),"","",""
"",15,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Eluru,"",NO :,11
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,9,1,10
2. REJECTED,1,0,1
3. WITHDRAWN,1,0,1
4. CONTESTED,7,1,8
5. FORFEITED DEPOSIT,5,1,6
II.  ELECTORS,"","",""
1. GENERAL,571597,575437,1147034
2. SERVICE,106,65,171
3. TOTAL,571703,575502,1147205
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,438092,412250,850342
2. POSTAL,2087,0,2087
3. TOTAL,440179,412250,852429
IV.  VOTES,"","",""
1. POLLED,852429,74.30%  of Total Electors),""
2. VALID,834469,"",""
3. REJECTED,17960,2.11%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,73,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1323,AVERAGE, ELECTORS PER POLLING S,TATION  : 867
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION OF, RESULT
11-09-1999,06-10-1999,07-10-1999,""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,BOLLA BULLI ,RAMAIAH,435884
Runner up  : INC,MAGANTI VEN,KATESWARA RAO (BABU),373653
MARGIN: 62231 7.46% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 11 of  543),"","",""
"",16,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Machilipatnam,"",NO :,12
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,6,0,6
2. REJECTED,2,0,2
3. WITHDRAWN,0,0,0
4. CONTESTED,4,0,4
5. FORFEITED DEPOSIT,2,0,2
II.  ELECTORS,"","",""
1. GENERAL,499709,506553,1006262
2. SERVICE,107,60,167
3. TOTAL,499816,506613,1006429
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,376563,352305,728868
2. POSTAL,994,416,1410
3. TOTAL,377557,352721,730278
IV.  VOTES,"","",""
1. POLLED,730278,72.56%  of Total Electors),""
2. VALID,711867,"",""
3. REJECTED,18411,2.52%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,71,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1259,AVERAGE, ELECTORS PER POLLING S,TATION  : 799
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION OF, RESULT
11-09-1999,06-10-1999,07-10-1999,""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,AMBATI BRAH,MANAIAH,387533
Runner up  : INC,KAVURU SAMB,ASIVA RAO,304537
MARGIN: 82996 11.66% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 12 of  543),"","",""
"",17,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Vijayawada,"",NO :,13
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,14,1,15
2. REJECTED,1,1,2
3. WITHDRAWN,1,0,1
4. CONTESTED,12,0,12
5. FORFEITED DEPOSIT,10,0,10
II.  ELECTORS,"","",""
1. GENERAL,697352,686913,1384265
2. SERVICE,84,44,128
3. TOTAL,697436,686957,1384393
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,494405,451759,946164
2. POSTAL,732,429,1161
3. TOTAL,495137,452188,947325
IV.  VOTES,"","",""
1. POLLED,947325,68.43%  of Total Electors),""
2. VALID,929476,"",""
3. REJECTED,17849,1.88%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,89,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1543,AVERAGE, ELECTORS PER POLLING S,TATION  : 897
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION OF, RESULT
18-09-1999,06-10-1999,07-10-1999,""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,GADDE RAMA, MOHAN,482968
Runner up  : INC,UPENDRA PAR,VATHANENI,395902
MARGIN: 87066 9.37% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 13 of  543),"","",""
"",18,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Tenali,"",NO :,14
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,6,0,6
2. REJECTED,0,0,0
3. WITHDRAWN,1,0,1
4. CONTESTED,5,0,5
5. FORFEITED DEPOSIT,3,0,3
II.  ELECTORS,"","",""
1. GENERAL,477279,482753,960032
2. SERVICE,269,146,415
3. TOTAL,477548,482899,960447
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,344958,313114,658072
2. POSTAL,878,356,1234
3. TOTAL,345836,313470,659306
IV.  VOTES,"","",""
1. POLLED,659306,68.65%  of Total Electors),""
2. VALID,645601,"",""
3. REJECTED,13705,2.08%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,33,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1204,AVERAGE, ELECTORS PER POLLING S,TATION  : 798
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION OF, RESULT
11-09-1999,06-10-1999,07-10-1999,""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,UMMAREDDY, VENKATESWARLU,339800
Runner up  : INC,P.SHIV SHANK,ER,266771
MARGIN: 73029 11.31% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 14 of  543),"","",""
"",19,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Guntur,"",NO :,15
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,11,1,12
2. REJECTED,1,0,1
3. WITHDRAWN,1,0,1
4. CONTESTED,9,1,10
5. FORFEITED DEPOSIT,7,1,8
II.  ELECTORS,"","",""
1. GENERAL,614351,625009,1239360
2. SERVICE,172,94,266
3. TOTAL,614523,625103,1239626
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,408967,385545,794512
2. POSTAL,173,24,197
3. TOTAL,409140,385569,794709
IV.  VOTES,"","",""
1. POLLED,794709,64.11%  of Total Electors),""
2. VALID,781254,"",""
3. REJECTED,13234,1.67%  of Total Votes Polled),""
4. MISSING,221,"",""
5. TENDERED,19,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1540,AVERAGE, ELECTORS PER POLLING S,TATION  : 805
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION OF, RESULT
18-09-1999,06-10-1999,07-10-1999,""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,YEMPARALA V,ENKATESWARARAO,399065
Runner up  : INC,RAYAPATI SAM,BASIVA RAO,358735
MARGIN: 40330 5.16% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 15 of  543),"","",""
"",20,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Bapatla,"",NO :,16
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,9,0,9
2. REJECTED,2,0,2
3. WITHDRAWN,0,0,0
4. CONTESTED,7,0,7
5. FORFEITED DEPOSIT,5,0,5
II.  ELECTORS,"","",""
1. GENERAL,532396,544684,1077080
2. SERVICE,476,259,735
3. TOTAL,532872,544943,1077815
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,376499,349868,726367
2. POSTAL,664,74,738
3. TOTAL,377163,349942,727105
IV.  VOTES,"","",""
1. POLLED,727105,67.46%  of Total Electors),""
2. VALID,715681,"",""
3. REJECTED,11424,1.57%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,13,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1355,AVERAGE, ELECTORS PER POLLING S,TATION  : 795
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION OF, RESULT
11-09-1999,06-10-1999,08-10-1999,""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,D. RAMA NAID,U,399596
Runner up  : INC,JESUDASU SEE,LAM,307139
MARGIN: 92457 12.92% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 16 of  543),"","",""
"",21,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Narasaraopet,"",NO :,17
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,7,0,7
2. REJECTED,1,0,1
3. WITHDRAWN,0,0,0
4. CONTESTED,6,0,6
5. FORFEITED DEPOSIT,4,0,4
II.  ELECTORS,"","",""
1. GENERAL,630177,631793,1261970
2. SERVICE,385,205,590
3. TOTAL,630562,631998,1262560
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,449163,428077,877240
2. POSTAL,946,0,946
3. TOTAL,450109,428077,878186
IV.  VOTES,"","",""
1. POLLED,878186,69.56%  of Total Electors),""
2. VALID,859857,"",""
3. REJECTED,18329,2.09%  of Total Votes Polled),""
4. MISSING,0,"",""
5. TENDERED,29,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1592,AVERAGE, ELECTORS PER POLLING S,TATION  : 793
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION OF, RESULT
03-10-1999,06-10-1999,07-10-1999,""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerINC,JANARDHANA,REDDY NEDURUMALLI,432266
Runner up  : TDP,LAL JANBASHA, S.M,418384
MARGIN: 13882 1.61% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 17 of  543),"","",""
"",22,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Ongole,"",NO :,18
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,9,1,10
2. REJECTED,1,1,2
3. WITHDRAWN,0,0,0
4. CONTESTED,8,0,8
5. FORFEITED DEPOSIT,6,0,6
II.  ELECTORS,"","",""
1. GENERAL,592051,597975,1190026
2. SERVICE,163,90,253
3. TOTAL,592214,598065,1190279
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,406968,384025,790993
2. POSTAL,1536,274,1810
3. TOTAL,408504,384299,792803
IV.  VOTES,"","",""
1. POLLED,792803,66.61%  of Total Electors),""
2. VALID,776640,"",""
3. REJECTED,15695,1.98%  of Total Votes Polled),""
4. MISSING,468,"",""
5. TENDERED,46,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1531,AVERAGE, ELECTORS PER POLLING S,TATION  : 777
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION OF, RESULT
05-09-1999,06-10-1999,07-10-1999,""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
WinnerTDP,KARANAM BA,LARAMA KRISHNA MURTHY,392840
Runner up  : INC,SREENIVASUL,U REDDY MAGUNTA,370892
MARGIN: 21948 2.83% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 18 of  543),"","",""
"",23,"",""


"Election Commission of India, ",General Electio,"ns, 1999 (13th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : Nellore,"",NO :,19
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,6,2,8
2. REJECTED,2,0,2
3. WITHDRAWN,0,0,0
4. CONTESTED,4,2,6
5. FORFEITED DEPOSIT,4,0,4
II.  ELECTORS,"","",""
1. GENERAL,577792,587225,1165017
2. SERVICE,85,42,127
3. TOTAL,577877,587267,1165144
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,408970,375759,784729
2. POSTAL,1451,385,1836
3. TOTAL,410421,376144,786565
IV.  VOTES,"","",""
1. POLLED,786565,67.51%  of Total Electors),""
2. VALID,769832,"",""
3. REJECTED,16145,2.05%  of Total Votes Polled),""
4. MISSING,588,"",""
