3. REJECTED,15122,( 2.79%  of Total Votes Polled),""
4. MISSING,0,"",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 973 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 833
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
26-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,VIJAYARAMAR,AJU SATRUCHARLA,279415
Runner up  : ICS(SCS),KISHORE CHAN,DRA SURYANARAYANADEO ,229903
"",VIRICHERLA,"",""
MARGIN: 49512 ( 9.39% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 2 of  521),"","",""
"",6,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : BOBBILI,"",NO :,3
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,9,0,9
5. FORFEITED DEPOSIT,7,0,7
II.  ELECTORS,"","",""
1. GENERAL,420135,443176,863311
2. SERVICE,0,0,0
3. TOTAL,420135,443176,863311
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,306499,276632,583131
2. POSTAL,0,0,0
3. TOTAL,306499,276632,583131
IV.  VOTES,"","",""
1. POLLED,583131,( 67.55%  of Total Electors),""
2. VALID,565289,"",""
3. REJECTED,16511,( 2.83%  of Total Votes Polled),""
4. MISSING,9,"",""
5. BALLOT PAPER SET APART,1322,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1005 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 859
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
26-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,ANANDA GAJA,PATHI RAJU POOSAPATHI,280335
Runner up  : TDP,KEMBURU RAM,A MOHANA RAO,252211
MARGIN: 28124 ( 4.98% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 3 of  521),"","",""
"",7,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : VISAKHAPATNAM,"",NO :,4
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,10,2,12
5. FORFEITED DEPOSIT,9,1,10
II.  ELECTORS,"","",""
1. GENERAL,541025,540701,1081726
2. SERVICE,0,0,0
3. TOTAL,541025,540701,1081726
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,346716,303265,649981
2. POSTAL,0,0,0
3. TOTAL,346716,303265,649981
IV.  VOTES,"","",""
1. POLLED,649981,( 60.09%  of Total Electors),""
2. VALID,632502,"",""
3. REJECTED,14936,( 2.30%  of Total Votes Polled),""
4. MISSING,0,"",""
5. BALLOT PAPER SET APART,2543,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1251 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 865
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
26-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,M.V.V.S. MURT,HI,289793
Runner up  : INC,UMA GAJAPAT,HIRAJU (W),284655
MARGIN: 5138 ( 0.81% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 4 of  521),"","",""
"",8,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : BHADRACHALAM (ST),"",NO :,5
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,6,3,9
5. FORFEITED DEPOSIT,5,2,7
II.  ELECTORS,"","",""
1. GENERAL,470821,475112,945933
2. SERVICE,0,0,0
3. TOTAL,470821,475112,945933
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,271158,247905,519063
2. POSTAL,0,0,0
3. TOTAL,271158,247905,519063
IV.  VOTES,"","",""
1. POLLED,519063,( 54.87%  of Total Electors),""
2. VALID,495470,"",""
3. REJECTED,23593,( 4.55%  of Total Votes Polled),""
4. MISSING,0,"",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1149 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 823
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
26-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,KARREDDULA, KAMALAKUMARI (W),238956
Runner up  : CPI,RAMAIAH SOD,E,194785
MARGIN: 44171 ( 8.91% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 5 of  521),"","",""
"",9,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : ANAKAPALLI,"",NO :,6
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,8,0,8
5. FORFEITED DEPOSIT,6,0,6
II.  ELECTORS,"","",""
1. GENERAL,433998,460734,894732
2. SERVICE,0,0,0
3. TOTAL,433998,460734,894732
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,309016,294690,603706
2. POSTAL,0,0,0
3. TOTAL,309016,294690,603706
IV.  VOTES,"","",""
1. POLLED,603706,( 67.47%  of Total Electors),""
2. VALID,584988,"",""
3. REJECTED,18718,( 3.10%  of Total Votes Polled),""
4. MISSING,0,"",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1072 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 835
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
26-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,KONATHALA R,AMAKRISHNA,261311
Runner up  : TDP,APPALANARAS,IMHAM P.,250153
MARGIN: 11158 ( 1.91% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 6 of  521),"","",""
"",10,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : KAKINADA,"",NO :,7
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,11,0,11
5. FORFEITED DEPOSIT,9,0,9
II.  ELECTORS,"","",""
1. GENERAL,486619,495135,981754
2. SERVICE,0,0,0
3. TOTAL,486619,495135,981754
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,321400,282029,603429
2. POSTAL,0,0,0
3. TOTAL,321400,282029,603429
IV.  VOTES,"","",""
1. POLLED,603429,( 61.46%  of Total Electors),""
2. VALID,588237,"",""
3. REJECTED,15192,( 2.52%  of Total Votes Polled),""
4. MISSING,0,"",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1139 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 862
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
20-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,THOTA SUBBA,RAO,287357
Runner up  : INC,MANGAPATI PA,LLAMRAJU MALLIPUDI,252040
MARGIN: 35317 ( 6.00% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 7 of  521),"","",""
"",11,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : RAJAHMUNDRY,"",NO :,8
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,11,2,13
5. FORFEITED DEPOSIT,10,1,11
II.  ELECTORS,"","",""
1. GENERAL,481623,491649,973272
2. SERVICE,0,0,0
3. TOTAL,481623,491649,973272
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,331470,296412,627882
2. POSTAL,0,0,0
3. TOTAL,331470,296412,627882
IV.  VOTES,"","",""
1. POLLED,627882,( 64.51%  of Total Electors),""
2. VALID,612264,"",""
3. REJECTED,15618,( 2.49%  of Total Votes Polled),""
4. MISSING,0,"",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1145 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 850
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
20-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,K.V.R. CHOWD,ARY,315556
Runner up  : INC,JAMUNA (W),"",253547
MARGIN: 62009 ( 10.13% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 8 of  521),"","",""
"",12,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : AMALAPURAM (SC),"",NO :,9
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,10,1,11
5. FORFEITED DEPOSIT,8,1,9
II.  ELECTORS,"","",""
1. GENERAL,415441,420878,836319
2. SERVICE,0,0,0
3. TOTAL,415441,420878,836319
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,286174,241192,527366
2. POSTAL,0,0,0
3. TOTAL,286174,241192,527366
IV.  VOTES,"","",""
1. POLLED,527366,( 63.06%  of Total Electors),""
2. VALID,514144,"",""
3. REJECTED,13189,( 2.50%  of Total Votes Polled),""
4. MISSING,33,"",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 953 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 878
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
20-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,BALAYOGI G.M,.C.,273490
Runner up  : INC,KUSUNMA KRI,SHAN MURTHY,186003
MARGIN: 87487 ( 17.02% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 9 of  521),"","",""
"",13,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : NARASAPUR,"",NO :,10
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,12,1,13
5. FORFEITED DEPOSIT,10,1,11
II.  ELECTORS,"","",""
1. GENERAL,462139,471436,933575
2. SERVICE,0,0,0
3. TOTAL,462139,471436,933575
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,328821,295875,624696
2. POSTAL,0,0,0
3. TOTAL,328821,295875,624696
IV.  VOTES,"","",""
1. POLLED,624696,( 66.91%  of Total Electors),""
2. VALID,611748,"",""
3. REJECTED,12340,( 1.98%  of Total Votes Polled),""
4. MISSING,0,"",""
5. BALLOT PAPER SET APART,608,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1176 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 794
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
20-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,VIJAYAKUMAR, RAJU BHUPATHIRAJU,317703
Runner up  : INC,KRISHNAM RA,JU,259154
MARGIN: 58549 ( 9.57% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 10 of  521),"","",""
"",14,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : ELURU,"",NO :,11
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,13,1,14
5. FORFEITED DEPOSIT,11,1,12
II.  ELECTORS,"","",""
1. GENERAL,494978,492267,987245
2. SERVICE,0,0,0
3. TOTAL,494978,492267,987245
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,367998,334951,702949
2. POSTAL,0,0,0
3. TOTAL,367998,334951,702949
IV.  VOTES,"","",""
1. POLLED,702949,( 71.20%  of Total Electors),""
2. VALID,686959,"",""
3. REJECTED,14125,( 2.01%  of Total Votes Polled),""
4. MISSING,0,"",""
5. BALLOT PAPER SET APART,1865,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1210 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 816
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
20-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,BOLLA BULLIR,AMAIAH,360312
Runner up  : INC,KRISHNA,"",312657
MARGIN: 47655 ( 6.94% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 11 of  521),"","",""
"",15,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : MACHILIPATNAM,"",NO :,12
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,23,2,25
5. FORFEITED DEPOSIT,21,2,23
II.  ELECTORS,"","",""
1. GENERAL,454186,454761,908947
2. SERVICE,0,0,0
3. TOTAL,454186,454761,908947
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,324125,295129,619254
2. POSTAL,0,0,0
3. TOTAL,324125,295129,619254
IV.  VOTES,"","",""
1. POLLED,619254,( 68.13%  of Total Electors),""
2. VALID,608592,"",""
3. REJECTED,10662,( 1.72%  of Total Votes Polled),""
4. MISSING,0,"",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1131 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 804
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
20-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,K.P. REDDAIAH,"",298348
Runner up  : INC,SAMBASIVA RA,O KAVURI,271026
MARGIN: 27322 ( 4.49% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 12 of  521),"","",""
"",16,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : VIJAYAWADA,"",NO :,13
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,17,1,18
5. FORFEITED DEPOSIT,16,0,16
II.  ELECTORS,"","",""
1. GENERAL,559687,545037,1104724
2. SERVICE,0,0,0
3. TOTAL,559687,545037,1104724
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,370874,311440,682314
2. POSTAL,0,0,0
3. TOTAL,370874,311440,682314
IV.  VOTES,"","",""
1. POLLED,682314,( 61.76%  of Total Electors),""
2. VALID,668647,"",""
3. REJECTED,13573,( 1.99%  of Total Votes Polled),""
4. MISSING,94,"",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1314 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 841
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
20-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,VADDE SOBHA,NDRESWARA RAO,326890
Runner up  : INC,CHENNUPATI V,IDYA (W),290669
MARGIN: 36221 ( 5.42% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 13 of  521),"","",""
"",17,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : TENALI,"",NO :,14
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,8,1,9
5. FORFEITED DEPOSIT,6,1,7
II.  ELECTORS,"","",""
1. GENERAL,447680,440353,888033
2. SERVICE,0,0,0
3. TOTAL,447680,440353,888033
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,292347,247616,539963
2. POSTAL,0,0,0
3. TOTAL,292347,247616,539963
IV.  VOTES,"","",""
1. POLLED,539963,( 60.80%  of Total Electors),""
2. VALID,529738,"",""
3. REJECTED,9252,( 1.71%  of Total Votes Polled),""
4. MISSING,0,"",""
5. BALLOT PAPER SET APART,973,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1007 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 882
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
20-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,UMMAREDDY ,VENKATESWARLU,252900
Runner up  : INC,BASAVAPUNN,AIAH SINGAM,242729
MARGIN: 10171 ( 1.92% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 14 of  521),"","",""
"",18,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : GUNTUR,"",NO :,15
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,21,0,21
5. FORFEITED DEPOSIT,19,0,19
II.  ELECTORS,"","",""
1. GENERAL,555727,558810,1114537
2. SERVICE,0,0,0
3. TOTAL,555727,558810,1114537
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,355009,303170,658179
2. POSTAL,0,0,0
3. TOTAL,355009,303170,658179
IV.  VOTES,"","",""
1. POLLED,658179,( 59.05%  of Total Electors),""
2. VALID,645726,"",""
3. REJECTED,11366,( 1.73%  of Total Votes Polled),""
4. MISSING,0,"",""
5. BALLOT PAPER SET APART,1087,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1273 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 876
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
20-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,LAL JAN BASH,A S.M.,307073
Runner up  : INC,N.G. RANGA,"",292329
MARGIN: 14744 ( 2.28% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 15 of  521),"","",""
"",19,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : BAPATLA,"",NO :,16
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,27,1,28
5. FORFEITED DEPOSIT,25,1,26
II.  ELECTORS,"","",""
1. GENERAL,495680,503683,999363
2. SERVICE,0,0,0
3. TOTAL,495680,503683,999363
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,327181,296108,623289
2. POSTAL,0,0,0
3. TOTAL,327181,296108,623289
IV.  VOTES,"","",""
1. POLLED,623289,( 62.37%  of Total Electors),""
2. VALID,610418,"",""
3. REJECTED,11886,( 1.91%  of Total Votes Polled),""
4. MISSING,0,"",""
5. BALLOT PAPER SET APART,985,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1165 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 858
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
20-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: TDP,VENKATESWA,RA RAO DAGGUBATI,285778
Runner up  : INC,SALAGALA BE,NJAMIN,284681
MARGIN: 1097 ( 0.18% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 16 of  521),"","",""
"",20,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : NARASARAOPET,"",NO :,17
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,13,1,14
5. FORFEITED DEPOSIT,12,0,12
II.  ELECTORS,"","",""
1. GENERAL,573313,569328,1142641
2. SERVICE,0,0,0
3. TOTAL,573313,569328,1142641
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,364993,322082,687075
2. POSTAL,0,0,0
3. TOTAL,364993,322082,687075
IV.  VOTES,"","",""
1. POLLED,687075,( 60.13%  of Total Electors),""
2. VALID,669409,"",""
3. REJECTED,10734,( 1.56%  of Total Votes Polled),""
4. MISSING,0,"",""
5. BALLOT PAPER SET APART,6932,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1298 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 880
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
20-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,KASU VENKAT,A KRISHNA REDDY,349041
Runner up  : TDP,ANISETTY PAD,MAVATHI (W),286425
MARGIN: 62616 ( 9.35% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 17 of  521),"","",""
"",21,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : ONGOLE,"",NO :,18
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,13,0,13
5. FORFEITED DEPOSIT,11,0,11
II.  ELECTORS,"","",""
1. GENERAL,552264,556250,1108514
2. SERVICE,0,0,0
3. TOTAL,552264,556250,1108514
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,350436,330163,680599
2. POSTAL,0,0,0
3. TOTAL,350436,330163,680599
IV.  VOTES,"","",""
1. POLLED,680599,( 61.40%  of Total Electors),""
2. VALID,664143,"",""
3. REJECTED,13701,( 2.01%  of Total Votes Polled),""
4. MISSING,65,"",""
5. BALLOT PAPER SET APART,2690,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1352 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 820
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
20-05-1991,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,MANGUNTA SU,BBARAMA REDDY,329913
Runner up  : TDP,DEGA NARASIM,HA REDDY,290583
MARGIN: 39330 ( 5.92% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 18 of  521),"","",""
"",22,"",""


Election Commission of India,", General Electio","ns, 1991 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : ANDHRA PRADESH,"",CODE :,S01
CONSTITUENCY : NELLORE (SC),"",NO :,19
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
