3. REJECTED,14392,( 4.05%  of Total Votes Polled),""
4. MISSING,"","",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1080 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 888
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
19-02-1992,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,KAMAL CHAUD,HARY,115465
Runner up  : BSP,MAYA WATI (W,),90461
MARGIN: 25004 ( 7.33% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 6 of  13),"","",""
"",7,"",""


Election Commission of Indi,"a, General Electi","ons, 1992 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : PUNJAB,"",CODE :,S19
CONSTITUENCY : ROPAR (SC),"",NO :,7
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,3,0,3
5. FORFEITED DEPOSIT,0,0,0
II.  ELECTORS,"","",""
1. GENERAL,584531,472611,1057142
2. SERVICE,0,0,0
3. TOTAL,584531,472611,1057142
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,100978,50853,151831
2. POSTAL,0,0,0
3. TOTAL,100978,50853,151831
IV.  VOTES,"","",""
1. POLLED,151831,( 14.36%  of Total Electors),""
2. VALID,142961,"",""
3. REJECTED,8870,( 5.84%  of Total Votes Polled),""
4. MISSING,"","",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1221 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 866
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
19-02-1992,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,HARCHAND SIN,GH,90220
Runner up  : BSP,JASPAL SINGH,"",26650
MARGIN: 63570 ( 44.47% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 7 of  13),"","",""
"",8,"",""


Election Commission of Indi,"a, General Electi","ons, 1992 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : PUNJAB,"",CODE :,S19
CONSTITUENCY : PATIALA,"",NO :,8
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,8,0,8
5. FORFEITED DEPOSIT,7,0,7
II.  ELECTORS,"","",""
1. GENERAL,561421,468686,1030107
2. SERVICE,0,0,0
3. TOTAL,561421,468686,1030107
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,162744,81645,244389
2. POSTAL,0,0,0
3. TOTAL,162744,81645,244389
IV.  VOTES,"","",""
1. POLLED,244389,( 23.72%  of Total Electors),""
2. VALID,231194,"",""
3. REJECTED,13195,( 5.40%  of Total Votes Polled),""
4. MISSING,"","",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1190 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 866
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
19-02-1992,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,SANT RAM SIN,GLA,135864
Runner up  : SAD(M),MANJIT SINGH, KHAIRA,32088
MARGIN: 103776 ( 44.89% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 8 of  13),"","",""
"",9,"",""


Election Commission of Indi,"a, General Electi","ons, 1992 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : PUNJAB,"",CODE :,S19
CONSTITUENCY : LUDHIANA,"",NO :,9
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,9,0,9
5. FORFEITED DEPOSIT,7,0,7
II.  ELECTORS,"","",""
1. GENERAL,657920,544232,1202152
2. SERVICE,0,0,0
3. TOTAL,657920,544232,1202152
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,116607,85079,201686
2. POSTAL,0,0,0
3. TOTAL,116607,85079,201686
IV.  VOTES,"","",""
1. POLLED,201686,( 16.78%  of Total Electors),""
2. VALID,193760,"",""
3. REJECTED,7926,( 3.93%  of Total Votes Polled),""
4. MISSING,"","",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1381 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 870
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
19-02-1992,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,GURCHARAN S,INGH GALIB,108811
Runner up  : BJP,KRISHAN KAN,T JAIN,55363
MARGIN: 53448 ( 27.58% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 9 of  13),"","",""
"",10,"",""


Election Commission of Indi,"a, General Electi","ons, 1992 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : PUNJAB,"",CODE :,S19
CONSTITUENCY : SANGRUR,"",NO :,10
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,5,0,5
5. FORFEITED DEPOSIT,3,0,3
II.  ELECTORS,"","",""
1. GENERAL,532548,424269,956817
2. SERVICE,0,0,0
3. TOTAL,532548,424269,956817
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,69540,34729,104269
2. POSTAL,0,0,0
3. TOTAL,69540,34729,104269
IV.  VOTES,"","",""
1. POLLED,104269,( 10.90%  of Total Electors),""
2. VALID,99058,"",""
3. REJECTED,5211,( 5.00%  of Total Votes Polled),""
4. MISSING,"","",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1075 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 890
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
19-02-1992,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,GURCHARAN S,INGH DADAHOOR,43908
Runner up  : CPM,CHAND SINGH, CHOPRA,38610
MARGIN: 5298 ( 5.35% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 10 of  13),"","",""
"",11,"",""


Election Commission of Indi,"a, General Electi","ons, 1992 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : PUNJAB,"",CODE :,S19
CONSTITUENCY : BHATINDA (SC),"",NO :,11
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,5,1,6
5. FORFEITED DEPOSIT,3,1,4
II.  ELECTORS,"","",""
1. GENERAL,536994,460283,997277
2. SERVICE,0,0,0
3. TOTAL,536994,460283,997277
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,83542,55303,138845
2. POSTAL,0,0,0
3. TOTAL,83542,55303,138845
IV.  VOTES,"","",""
1. POLLED,138845,( 13.92%  of Total Electors),""
2. VALID,131544,"",""
3. REJECTED,7301,( 5.26%  of Total Votes Polled),""
4. MISSING,"","",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1095 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 911
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
19-02-1992,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,KEWAL SINGH,"",57477
Runner up  : CPI,MAKHAN SING,H,47226
MARGIN: 10251 ( 7.79% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 11 of  13),"","",""
"",12,"",""


Election Commission of Indi,"a, General Electi","ons, 1992 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : PUNJAB,"",CODE :,S19
CONSTITUENCY : FARIDKOT,"",NO :,12
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,4,0,4
5. FORFEITED DEPOSIT,2,0,2
II.  ELECTORS,"","",""
1. GENERAL,566038,440477,1006515
2. SERVICE,0,0,0
3. TOTAL,566038,440477,1006515
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,155347,103534,258881
2. POSTAL,0,0,0
3. TOTAL,155347,103534,258881
IV.  VOTES,"","",""
1. POLLED,258881,( 25.72%  of Total Electors),""
2. VALID,247388,"",""
3. REJECTED,11493,( 4.44%  of Total Votes Polled),""
4. MISSING,"","",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1146 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 878
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
19-02-1992,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: INC,JAGMEET SING,H,144958
Runner up  : BSP,BALJIT SINGH,"",67262
MARGIN: 77696 ( 31.41% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 12 of  13),"","",""
"",13,"",""


Election Commission of Indi,"a, General Electi","ons, 1992 (10th LOK SABHA)",""
CONSTITUENC,Y DATA, - SUMMARY,""
STATE/UT : PUNJAB,"",CODE :,S19
CONSTITUENCY : FEROZEPUR,"",NO :,13
"",MALE,FEMALE,TOTAL
I.  CANDIDATES,"","",""
1. NOMINATED,"","",""
2. REJECTED,"","",""
3. WITHDRAWN,"","",""
4. CONTESTED,9,0,9
5. FORFEITED DEPOSIT,6,0,6
II.  ELECTORS,"","",""
1. GENERAL,564191,480251,1044442
2. SERVICE,0,0,0
3. TOTAL,564191,480251,1044442
III.  ELECTORS WHO VOTED,"","",""
1. GENERAL,245856,210211,456067
2. POSTAL,0,0,0
3. TOTAL,245856,210211,456067
IV.  VOTES,"","",""
1. POLLED,456067,( 43.67%  of Total Electors),""
2. VALID,435067,"",""
3. REJECTED,21000,( 4.60%  of Total Votes Polled),""
4. MISSING,"","",""
5. BALLOT PAPER SET APART,0,"",""
6. TENDERED,0,"",""
V.  POLLING STATIONS,"","",""
NUMBER : 1108 AV,ERAGE ELE,CTORS PER POLLING S,TATION  : 943
VI.  DATES,"","",""
POLLING,COUNTING,DECLARATION O,F RESULT
19-02-1992,"","",""
VII. RESULT,"","",""
PARTY,CANDIDATE,"",VOTES
Winner: BSP,MOHAN SINGH, S/O KANSHA SINGH,150903
Runner up  : INC,SANTOSH SING,H,149607
MARGIN: 1296 ( 0.30% of Total, Valid Votes ),"",""
(rptConstituencySummary - Page 13 of  13),"","",""
"",14,"",""


